"tconst","titleType","primaryTitle","startYear","runtimeMinutes","genres","averageRating","numVotes"
"tt0022236","movie","Other Men's Women","1930","71","Drama,Romance",6.4,1400
"tt0022251","movie","Pardon Us","1931","56","Comedy,Crime,Drama",6.8,2838
"tt0022254","movie","Parlor, Bedroom and Bath","1931","73","Comedy",6.1,1016
"tt0022264","movie","The Phantom of Paris","1931","74","Drama,Thriller",6.5,1412
"tt0022268","movie","Platinum Blonde","1931","89","Comedy,Romance",6.8,3476
"tt0022276","movie","Possessed","1931","76","Drama,Romance",6.9,2366
"tt0022279","movie","Private Lives","1931","84","Comedy,Drama,Romance",6.7,1365
"tt0022286","movie","The Public Enemy","1931","83","Crime,Drama",7.6,23192
"tt0022335","movie","Safe in Hell","1931","73","Crime,Drama,Romance",6.9,2060
"tt0022357","movie","The Secret 6","1931","83","Crime,Drama",6.3,1054
"tt0022386","movie","The Sin of Madelon Claudet","1931","75","Crime,Drama,Romance",6.6,1139
"tt0022395","movie","The Skin Game","1931","85","Drama",5.7,3584
"tt0022397","movie","Skippy","1931","85","Comedy,Drama,Family",6.3,1010
"tt0022403","movie","Smart Money","1931","81","Crime,Drama",6.8,2249
"tt0022436","movie","Street Scene","1931","80","Drama,Romance",7.6,2087
"tt0022453","movie","Susan Lenox (Her Fall and Rise)","1931","76","Drama,Romance",6.3,1368
"tt0022454","movie","Svengali","1931","81","Drama,Horror,Romance",6.8,2519
"tt0022458","movie","Tabu: A Story of the South Seas","1931","86","Adventure,Drama,Romance",7.4,6427
"tt0022485","movie","Tokyo Chorus","1931","90","Comedy,Drama",7.1,1584
"tt0022489","movie","Tonight or Never","1931","80","Comedy,Romance",6.6,1624
"tt0022495","movie","Trader Horn","1931","122","Action,Adventure,Drama",6.1,1130
"tt0022550","movie","Waterloo Bridge","1931","81","Drama,Romance",7.4,3183
"tt0022599","movie","À Nous la Liberté","1931","83","Comedy,Musical",7.4,4993
"tt0022626","movie","American Madness","1932","75","Drama,Mystery",7.4,2286
"tt0022628","movie","The Animal Kingdom","1932","85","Comedy,Drama,Romance",6.3,1331
"tt0022639","movie","Arsène Lupin","1932","84","Crime,Mystery,Romance",6.9,1304
"tt0022651","movie","Back Street","1932","93","Drama,Mystery,Romance",7,1080
"tt0022660","movie","The Beast of the City","1932","86","Crime,Drama,Film-Noir",6.7,1425
"tt0022685","movie","A Bill of Divorcement","1932","70","Drama",6.5,1915
"tt0022689","movie","Bird of Paradise","1932","80","Adventure,Drama,Romance",6,1586
"tt0022694","movie","The Blue Light","1932","85","Drama,Fantasy,Mystery",6.8,1396
"tt0022698","movie","Blonde Venus","1932","93","Drama",7.1,5674
"tt0022700","movie","Blondie of the Follies","1932","91","Comedy,Musical",6.4,1353
"tt0022718","movie","Boudu Saved from Drowning","1932","85","Comedy",7.2,6235
"tt0022725","movie","Broken Lullaby","1932","76","Drama",7.5,1551
"tt0022735","movie","The Cabin in the Cotton","1932","78","Drama",6.6,1889
"tt0022753","movie","Chandu the Magician","1932","71","Action,Adventure,Comedy",6.2,1161
"tt0022775","movie","Frisco Jenny","1932","73","Crime,Drama,Music",6.8,1197
"tt0022787","movie","Wooden Crosses","1932","115","Drama,War",7.7,1707
"tt0022792","movie","The Crowd Roars","1932","85","Action,Drama,Sport",6.2,1480
"tt0022802","movie","The Dark Horse","1932","75","Comedy,Romance",6.7,1375
"tt0022827","movie","Doctor X","1932","76","Comedy,Crime,Horror",6.4,4289
"tt0022834","movie","Downstairs","1932","77","Drama,Romance",7,1863
"tt0022835","movie","Dr. Jekyll and Mr. Hyde","1931","98","Horror,Sci-Fi",7.6,15929
"tt0022854","movie","Emma","1932","72","Drama",6.9,1150
"tt0022867","movie","Ecstasy","1933","82","Drama,Romance",6.6,2800
"tt0022877","movie","Fanny","1932","125","Comedy,Drama",7.8,1940
"tt0022879","movie","A Farewell to Arms","1932","80","Drama,Romance,War",6.4,6893
"tt0022905","movie","Forbidden","1932","85","Drama,Romance",6.9,1724
"tt0022913","movie","Freaks","1932","64","Drama,Horror",7.8,50875
"tt0022958","movie","Grand Hotel","1932","112","Drama,Romance",7.3,20991
"tt0022991","movie","Hell's House","1932","72","Drama",5.8,1468
"tt0023027","movie","Horse Feathers","1932","68","Comedy,Family,Musical",7.5,13454
"tt0023028","movie","Hot Saturday","1932","73","Drama,Romance",6.5,1379
"tt0023042","movie","I Am a Fugitive from a Chain Gang","1932","92","Crime,Drama,Film-Noir",8.2,14526
"tt0023049","movie","If I Had a Million","1932","88","Comedy,Drama",6.9,2321
"tt0023074","movie","Jewel Robbery","1932","68","Comedy,Crime,Romance",7.2,2638
"tt0023101","movie","Kongo","1932","86","Drama,Horror",6.5,1129
"tt0023125","movie","Lawyer Man","1932","72","Drama,Romance",6.5,1120
"tt0023158","movie","Love Me Tonight","1932","104","Comedy,Musical,Romance",7.5,4659
"tt0023181","movie","The Man Who Played God","1932","80","Drama,Romance",6.8,1278
"tt0023194","movie","The Mask of Fu Manchu","1932","68","Adventure,Horror,Sci-Fi",6.2,3755
"tt0023196","movie","Mata Hari","1931","89","Crime,Drama,Romance",6.6,3969
"tt0023202","movie","Me and My Gal","1932","79","Comedy,Drama,Romance",6.6,1408
"tt0023213","movie","Merrily We Go to Hell","1932","83","Comedy,Drama,Romance",6.9,1950
"tt0023225","movie","Million Dollar Legs","1932","64","Comedy,Sport",6.8,1467
"tt0023236","movie","The Monster Walks","1932","57","Horror,Mystery",4.1,1093
"tt0023238","movie","The Most Dangerous Game","1932","63","Action,Adventure,Horror",7.1,14109
"tt0023241","movie","Movie Crazy","1932","84","Comedy,Family,Romance",7.1,1674
"tt0023245","movie","The Mummy","1932","73","Fantasy,Horror",7,30332
"tt0023249","movie","Murders in the Rue Morgue","1932","61","Crime,Horror,Mystery",6.3,5305
"tt0023266","movie","Night After Night","1932","73","Comedy,Drama",6.7,1073
"tt0023277","movie","No Man of Her Own","1932","85","Comedy,Drama,Romance",6.6,1700
"tt0023285","movie","Number 17","1932","66","Crime,Mystery,Thriller",5.7,5475
"tt0023293","movie","The Old Dark House","1932","72","Adventure,Comedy,Drama",7,13201
"tt0023303","movie","One Hour with You","1932","78","Comedy,Musical,Romance",7.1,2944
"tt0023305","movie","One Way Passage","1932","67","Comedy,Drama,Romance",7.5,4470
"tt0023312","movie","Pack Up Your Troubles","1932","68","Comedy,War",7.2,2674
"tt0023327","movie","Penguin Pool Murder","1932","70","Comedy,Drama,Mystery",6.9,1417
"tt0023349","movie","Polly of the Circus","1932","69","Drama,Romance",6.1,1236
"tt0023362","movie","The Purchase Price","1932","68","Comedy,Drama",6.4,1855
"tt0023369","movie","Rain","1932","94","Drama",6.9,3054
"tt0023374","movie","Rasputin and the Empress","1932","121","Biography,Drama,History",6.5,1191
"tt0023382","movie","Red Dust","1932","83","Comedy,Drama,Romance",7.2,4958
"tt0023385","movie","Red-Headed Woman","1932","79","Comedy,Drama,Romance",7,3561
"tt0023394","movie","The Rich Are Always with Us","1932","71","Comedy,Drama,Romance",6.2,1175
"tt0023395","movie","East of Shanghai","1931","83","Comedy,Drama,Romance",5.7,4960
"tt0023427","movie","Scarface","1932","93","Action,Crime,Drama",7.7,30511
"tt0023458","movie","Shanghai Express","1932","82","Adventure,Drama,Film-Noir",7.3,10454
"tt0023470","movie","The Sign of the Cross","1932","125","Drama,History",6.8,2726
"tt0023488","movie","Smilin' Through","1932","98","Drama,Romance",6.9,1560
"tt0023491","movie","So Big!","1932","81","Drama,Romance",6.8,1829
"tt0023498","movie","Speak Easily","1932","82","Comedy",5.8,1173
"tt0023551","movie","Tarzan the Ape Man","1932","100","Action,Adventure,Romance",6.9,8256
"tt0023556","movie","Taxi","1931","69","Crime,Drama,Romance",6.6,1561
"tt0023563","movie","The Testament of Dr. Mabuse","1933","122","Crime,Mystery,Thriller",7.9,13659
"tt0023582","movie","Thirteen Women","1932","73","Crime,Drama,Horror",6.2,1881
"tt0023590","movie","Three on a Match","1932","63","Crime,Drama,Romance",7.1,4416
"tt0023594","movie","Tiger Shark","1932","77","Drama,Romance",6.4,1101
"tt0023622","movie","Trouble in Paradise","1932","83","Comedy,Crime,Romance",7.9,16270
"tt0023629","movie","Two Seconds","1932","67","Crime,Drama,Thriller",6.9,1306
"tt0023634","movie","I Was Born, But...","1932","90","Comedy,Drama",7.9,6255
"tt0023642","movie","Union Depot","1932","67","Comedy,Drama,Romance",7,1195
"tt0023649","movie","Vampyr","1932","75","Fantasy,Horror",7.4,20648
"tt0023686","movie","What Price Hollywood?","1932","88","Drama,Romance",7,2600
"tt0023694","movie","White Zombie","1932","69","Horror",6.2,11711
"tt0023731","movie","20,000 Years in Sing Sing","1932","78","Crime,Drama,Film-Noir",6.8,2968
"tt0023753","movie","Alice in Wonderland","1933","76","Adventure,Family,Fantasy",6.3,2636
"tt0023775","movie","Baby Face","1933","71","Drama,Romance",7.5,8226
"tt0023786","movie","Bed of Roses","1933","67","Comedy,Drama,Romance",6.4,1028
"tt0023814","movie","The Bitter Tea of General Yen","1932","88","Drama,Romance,War",6.9,4339
"tt0023825","movie","Bombshell","1933","96","Comedy,Drama,Mystery",7.1,3169
"tt0023856","movie","Bureau of Missing Persons","1933","73","Comedy,Crime,Drama",6.5,1389
"tt0023871","movie","A Song of Lisbon","1933","85","Comedy,Musical",7.7,1535
"tt0023876","movie","Cavalcade","1933","112","Drama,Romance,War",5.8,6028
"tt0023891","movie","Christopher Strong","1933","78","Action,Adventure,Drama",6.3,1680
"tt0023911","movie","Counsellor at Law","1933","82","Comedy,Drama",7.5,1517
"tt0023926","movie","Dancing Lady","1933","92","Comedy,Musical,Romance",6.8,2705
"tt0023935","movie","The Death Kiss","1932","75","Comedy,Crime,Drama",6,1428
"tt0023937","movie","Passing Fancy","1933","100","Drama",7.2,1486
"tt0023940","movie","Design for Living","1933","91","Comedy,Mystery,Romance",7.4,7821
"tt0023943","movie","The Devil's Brother","1933","90","Comedy,Musical",7.1,2099
"tt0023948","movie","Dinner at Eight","1933","111","Drama",7.5,9088
"tt0023960","movie","Double Harness","1933","69","Comedy,Drama",6.8,1303
"tt0023969","movie","Duck Soup","1933","69","Comedy,Musical",7.7,62972
"tt0023973","movie","The Eagle and the Hawk","1933","73","Action,Drama,War",7,1396
"tt0023985","movie","The Emperor Jones","1933","72","Drama,Music",6.4,1270
"tt0023986","movie","Employees' Entrance","1933","75","Drama,Romance",7.2,1648
"tt0023993","movie","Ex-Lady","1933","67","Comedy,Drama",6.3,1699
"tt0024008","movie","Female","1933","60","Comedy,Drama,Romance",6.7,1926
"tt0024025","movie","Flying Down to Rio","1933","89","Comedy,Musical,Romance",6.6,4058
"tt0024028","movie","Footlight Parade","1933","104","Comedy,Musical,Romance",7.5,6122
"tt0024034","movie","42nd Street","1933","89","Comedy,Drama,Musical",7.3,13090
"tt0024044","movie","Gabriel Over the White House","1933","86","Drama,Fantasy,Romance",6.4,1403
"tt0024055","movie","The Ghoul","1933","77","Action,Drama,Horror",5.8,3273
"tt0024067","movie","Going Hollywood","1933","78","Musical,Romance",6.1,1919
"tt0024069","movie","Gold Diggers of 1933","1933","97","Comedy,Drama,Musical",7.7,9202
"tt0024087","movie","Hans Westmar","1933","95","Biography",5.8,1478
"tt0024115","movie","Heroes for Sale","1933","76","Drama,Romance,War",7.4,2530
"tt0024120","movie","Dragnet Girl","1933","100","Crime,Drama,Romance",6.9,1079
"tt0024127","movie","Our Flags Lead Us Forward","1933","87","Drama",5.5,1825
"tt0024130","movie","Hold Your Man","1933","87","Crime,Drama,Romance",6.9,1822
"tt0024166","movie","I'm No Angel","1933","87","Comedy,Music,Romance",6.9,4003
"tt0024183","movie","International House","1933","68","Comedy",6.9,1474
"tt0024184","movie","The Invisible Man","1933","71","Horror,Sci-Fi",7.6,40213
"tt0024188","movie","Island of Lost Souls","1932","70","Film-Noir,Horror,Sci-Fi",7.4,11000
"tt0024210","movie","The Kennel Murder Case","1933","73","Crime,Drama,Mystery",6.9,4110
"tt0024216","movie","King Kong","1933","100","Adventure,Horror",7.9,91460
"tt0024238","movie","Ladies They Talk About","1933","69","Drama",6.6,1836
"tt0024239","movie","Lady Killer","1933","76","Comedy,Crime,Mystery",7,1899
"tt0024240","movie","Lady for a Day","1933","96","Comedy,Drama",7.4,4688
"tt0024252","movie","Playing at Love","1933","88","Drama,Romance",7.5,1549
"tt0024262","movie","The Little Giant","1933","76","Comedy,Crime,Romance",7,1448
"tt0024264","movie","Little Women","1933","115","Drama,Family,Romance",7.2,7965
"tt0024302","movie","Man's Castle","1933","75","Drama,Romance",7.1,1822
"tt0024314","movie","The Mayor of Hell","1933","90","Crime,Drama,Romance",6.9,1847
"tt0024334","movie","Midnight Mary","1933","74","Crime,Drama,Romance",7,1626
"tt0024353","movie","Morning Glory","1933","74","Drama,Romance",6.4,3298
"tt0024360","movie","Murders in the Zoo","1933","62","Crime,Horror",6.4,1799
"tt0024368","movie","Mystery of the Wax Museum","1933","77","Horror,Mystery,Thriller",6.8,6866
"tt0024402","movie","Outskirts","1933","98","Drama,War",7,1134
"tt0024426","movie","Parachute Jumper","1933","72","Drama",6.4,1313
"tt0024433","movie","Peg o' My Heart","1933","87","Drama,Romance",6.5,1527
"tt0024435","movie","Penthouse","1933","90","Crime,Mystery,Romance",6.8,1383
"tt0024450","movie","Picture Snatcher","1933","77","Crime,Drama",7,1754
"tt0024471","movie","Private Detective 62","1933","66","Drama",6.7,1071
"tt0024473","movie","The Private Life of Henry VIII","1933","97","Biography,Drama",7,4905
"tt0024475","movie","The Prizefighter and the Lady","1933","102","Comedy,Crime,Romance",6.3,1077
"tt0024481","movie","Queen Christina","1933","99","Biography,Drama,Romance",7.5,8665
"tt0024500","movie","Riders of Destiny","1933","53","Music,Romance,Western",5.4,1205
"tt0024516","movie","Sagebrush Trail","1933","54","Drama,Western",5.4,1404
"tt0024538","movie","Secret of the Blue Room","1933","66","Crime,Drama,Horror",6.4,1177
"tt0024548","movie","She Done Him Wrong","1933","66","Comedy,Drama,History",6.3,7087
"tt0024554","movie","A Shriek in the Night","1933","66","Crime,Mystery,Romance",5.3,1101
"tt0024593","movie","Son of Kong","1933","70","Adventure,Family,Sci-Fi",5.6,5350
"tt0024601","movie","Sons of the Desert","1933","68","Comedy,Family",7.5,9636
"tt0024610","movie","State Fair","1933","99","Comedy,Drama,Romance",6.7,1078
"tt0024617","movie","The Story of Temple Drake","1933","70","Drama",7.1,1867
"tt0024625","movie","A Study in Scarlet","1933","72","Mystery,Thriller",5.6,1202
"tt0024675","movie","Today We Live","1933","113","Drama,Romance,War",5.9,1406
"tt0024676","movie","Woman of Tokyo","1933","47","Drama",7,1057
"tt0024684","movie","Topaze","1933","78","Comedy,Drama",6.7,1040
"tt0024727","movie","The Vampire Bat","1933","65","Drama,Horror,Mystery",5.7,3069
"tt0024747","movie","Strauss' Great Waltz","1934","80","Biography,Music,Romance",5.8,1727
"tt0024763","movie","When Ladies Meet","1933","85","Comedy,Romance",6.8,1137
"tt0024772","movie","Wild Boys of the Road","1933","68","Adventure,Drama",7.5,2372
"tt0024785","movie","The Working Man","1933","78","Comedy,Drama,Romance",7.3,1286
"tt0024803","movie","Zero for Conduct","1933","47","Drama",7.2,9414
"tt0024805","movie","'Neath the Arizona Skies","1934","52","Drama,Western",5,1144
"tt0024831","movie","Anne of Green Gables","1934","78","Comedy,Drama,Family",7,1449
"tt0024844","movie","L'Atalante","1934","89","Comedy,Drama,Romance",7.7,17583
"tt0024852","movie","March of the Wooden Soldiers","1934","77","Comedy,Family,Fantasy",7.1,7591
"tt0024854","movie","Baby, Take a Bow","1934","76","Comedy,Drama,Music",6.4,1049
"tt0024865","movie","The Barretts of Wimpole Street","1934","109","Biography,Drama,Romance",6.9,2141
"tt0024890","movie","The Big Shakedown","1934","64","Crime,Drama",6.2,1066
"tt0024894","movie","The Black Cat","1934","65","Crime,Horror,Romance",6.9,13078
"tt0024902","movie","Blue Steel","1934","52","Drama,Western",5.3,1770
"tt0024906","movie","Born to Be Bad","1934","62","Drama,Romance",6.2,1268
"tt0024914","movie","Bright Eyes","1934","85","Comedy,Drama,Family",7.2,2513
"tt0024916","movie","Broadway Bill","1934","104","Comedy,Drama",6.7,1167
"tt0024958","movie","The Case of the Howling Dog","1934","74","Adventure,Comedy,Crime",6.9,1029
"tt0024961","movie","The Cat's-Paw","1934","102","Comedy",6.6,1379
"tt0024963","movie","Chained","1934","76","Drama,Romance",6.3,1166
"tt0024966","movie","Chapayev","1934","93","Biography,Drama,History",7.1,1442
"tt0024968","movie","Charlie Chan in London","1934","79","Crime,Drama,Mystery",6.9,2180
"tt0024989","movie","The Clairvoyant","1935","81","Drama,Mystery,Romance",6.6,1204
"tt0024991","movie","Cleopatra","1934","100","Biography,Drama,History",6.8,4647
"tt0025004","movie","The Count of Monte Cristo","1934","113","Action,Adventure,Drama",7.4,3276
"tt0025028","movie","Dames","1934","91","Comedy,Music,Musical",7,2444
"tt0025037","movie","Death Takes a Holiday","1934","79","Drama,Fantasy,Romance",6.9,2427
"tt0025091","movie","Evelyn Prentice","1934","79","Drama,Mystery,Romance",6.9,1877
"tt0025101","movie","Fashions of 1934","1934","78","Comedy,Drama,Musical",6.6,2026
"tt0025129","movie","Fog Over Frisco","1934","68","Crime,Mystery,Romance",6.5,1755
"tt0025132","movie","Forsaking All Others","1934","83","Comedy,Drama,Romance",6.4,1608
"tt0025161","movie","Gambling Lady","1934","66","Drama,Mystery",6.5,1170
"tt0025164","movie","The Gay Divorcee","1934","107","Comedy,Musical,Romance",7.4,8694
"tt0025173","movie","The Girl from Missouri","1934","75","Comedy,Drama,Romance",6.6,1374
"tt0025228","movie","Heat Lightning","1934","63","Crime,Drama",7.1,1044
"tt0025238","movie","Here Comes the Navy","1934","87","Comedy,Drama,Romance",6.2,1169
"tt0025263","movie","Hollywood Party","1934","68","Comedy,Musical",6,1073
"tt0025272","movie","The House of Rothschild","1934","88","Biography,Drama,History",6.5,1334
"tt0025273","movie","Housewife","1934","69","Drama,Romance",6.1,1141
"tt0025301","movie","Imitation of Life","1934","111","Comedy,Drama,Romance",7.5,5678
"tt0025316","movie","It Happened One Night","1934","105","Comedy,Romance",8.1,112885
"tt0025318","movie","It's a Gift","1934","68","Comedy",7.1,5780
